id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,property_type,price,security_deposit,review_scores_rating,place,avg.rating,experience_rating,response_rating,acceptance_rating,risk,risk_score,host_rating
38446898,4013996,"Denis",2012-10-30,"within an hour","100","100","t","Apartment","70.00","0.00",99,"Brussels",99,1.37783190810213,1,1,0,1,9.87783190810213
38469191,293305098,"Vincent",2019-09-09,"within an hour","100","100","t","Townhouse","35.00","0.00",100,"Brussels",100,-1.67752912674089,1,1,0,1,6.82247087325911
38474054,1172862,"Manuela",2011-09-17,"within an hour","100","100","t","Apartment","50.00","0.00",96,"Brussels",98,1.87669125470924,1,1,0,1,10.3766912547092
38576189,294338117,"Quartier Des Quais",2019-09-12,"within an hour","100","88","t","Apartment","75.00","0.00",93,"Brussels",93,-1.68118824175268,1,0.88,0,1,6.33881175824732
38591582,294478218,"Felix",2019-09-13,"within an hour","90","100","t","Apartment","75.00","800.00",95,"Brussels",95,-1.68240794675661,0.9,1,10.6666666666667,0.786666666666667,6.02759205324339
38670731,294457796,"Diane",2019-09-13,"within an hour","100","97","t","Apartment","109.00","199.00",97,"Brussels",97,-1.68240794675661,1,0.97,1.8256880733945,0.96348623853211,6.58805076883972
38738049,35095295,"Kerem",2015-06-05,"within an hour","100","88","t","Apartment","45.00","",100,"Brussels",100,0.221551564377108,1,0.88,0,1,8.24155156437711
38754301,41849316,"Carla",2015-08-18,"within an hour","100","94","t","Apartment","115.00","300.00",97,"Brussels",97,0.131293394086336,1,0.94,2.60869565217391,0.947826086956522,8.2347716549559
38821315,126707756,"Mathieu",2017-04-20,"within an hour","100","100","t","Apartment","45.00","1500.00",97,"Brussels",97,-0.613946363314497,1,1,33.3333333333333,0.333333333333333,5.8860536366855
38846570,273219067,"Jacob",2019-07-03,"within an hour","100","100","t","Apartment","120.00","0.00",100,"Brussels",100,-1.5945891864737,1,1,0,1,6.9054108135263
38899217,297559589,"Danuta",2019-09-24,"within an hour","100","100","t","Apartment","65.00","0.00",96,"Brussels",96,-1.69582470179983,1,1,0,1,6.80417529820017
38956567,249056729,"Mishka",2019-03-15,"within an hour","100","100","t","Apartment","47.00","92.00",96,"Brussels",96,-1.46042163604147,1,1,1.95744680851064,0.960851063829787,6.9221315554479
38956739,24137492,"Noémie",2014-11-25,"within an hour","100","99","t","Apartment","35.00","",98,"Brussels",95.4,0.455734925131543,1,0.99,0,1,8.91573492513154
38977426,298575883,"Adeel",2019-09-28,"within an hour","100","100","t","Apartment","59.00","0.00",96,"Brussels",96.6666666666667,-1.70070352181555,1,1,0,1,6.79929647818445
38991570,254550405,"Jireth",2019-04-10,"within an hour","100","90","t","Apartment","48.00","0.00",95,"Brussels",95,-1.49213396614363,1,0.9,0,1,6.60786603385637
39000285,255195394,"Samuel",2019-04-11,"within an hour","100","100","t","Condominium","45.00","0.00",100,"Brussels",100,-1.49335367114756,1,1,0,1,7.00664632885244
39040480,91606977,"Esra",2016-08-24,"within an hour","100","94","t","Apartment","110.00","0.00",95,"Brussels",95,-0.322436867375383,1,0.94,0,1,7.93756313262462
39056816,299339453,"Sylvie Marie-Ange",2019-10-01,"within an hour","100","100","t","Apartment","65.00","0.00",96,"Brussels",96,-1.70436263682734,1,1,0,1,6.79563736317266
39099016,299679207,"Marcela",2019-10-03,"within an hour","100","100","t","Apartment","31.00","",98,"Brussels",98,-1.7068020468352,1,1,0,1,6.79319795316481
39101876,270732761,"Jorge",2019-06-23,"within an hour","100","99","t","Apartment","60.00","0.00",98,"Brussels",98,-1.5823921364344,1,0.99,0,1,6.8776078635656
39152385,240399578,"Bérengère & Mala",2019-02-01,"within an hour","100","96","t","House","65.00","",97,"Brussels",97,-1.40919402587643,1,0.96,0,1,6.93080597412357
39162448,300417896,"Laurent",2019-10-06,"within an hour","100","89","t","Loft","89.00","300.00",96,"Brussels",96,-1.71046116184698,1,0.89,3.37078651685393,0.932584269662921,6.14729164714178
39185878,42998108,"Camille",2015-08-31,"within an hour","100","89","t","Apartment","55.00","0.00",100,"Brussels",100,0.115437229035254,1,0.89,0,1,8.17543722903525
39201636,78899284,"Dionysios",2016-06-20,"within an hour","100","100","t","Aparthotel","71.00","",95,"Brussels",95.5,-0.243156042119975,1,1,0,1,8.25684395788003
39212358,15087287,"Carla",2014-05-04,"within an hour","100","96","t","Townhouse","45.00","0.00",100,"Brussels",100,0.70577445093706,1,0.96,0,1,9.04577445093706
39240892,301205328,"Samina",2019-10-09,"within an hour","100","100","t","Apartment","89.00","1000.00",100,"Brussels",100,-1.71412027685877,1,1,11.2359550561798,0.775280898876405,6.11172241977044
39297914,13458845,"Ludwig",2014-03-23,"within an hour","100","97","t","Apartment","199.00","0.00",96,"Brussels",96,0.757002061102092,1,0.97,0,1,9.13700206110209
39410233,27432778,"Salvatore",2015-02-08,"within an hour","100","100","t","Apartment","75.00","0.00",98,"Brussels",98,0.364257049836842,1,1,0,1,8.86425704983684
39410803,302716546,"Rebecca",2019-10-16,"within an hour","100","100","t","Apartment","70.00","0.00",100,"Brussels",100,-1.72265821188628,1,1,0,1,6.77734178811372
39457683,303080062,"Claudine",2019-10-18,"within an hour","100","100","t","Apartment","35.00","0.00",96,"Brussels",96,-1.72509762189414,1,1,0,1,6.77490237810586
39459100,16914560,"Anne-Laure",2014-06-17,"within an hour","100","84","t","Apartment","45.00","100.00",97,"Brussels",97,0.652107430764168,1,0.84,2.22222222222222,0.955555555555556,8.37877409743083
39459871,47201614,"François",2015-10-22,"within an hour","100","100","t","Apartment","133.00","0.00",100,"Brussels",97.5,0.0520125688309279,1,1,0,1,8.55201256883093
39529572,303699372,"Samantha",2019-10-21,"within an hour","100","100","t","Apartment","80.00","150.00",99,"Brussels",99,-1.72875673690592,1,1,1.875,0.9625,6.65874326309408
39598892,12534597,"Sébastien",2014-02-24,"within an hour","100","73","t","House","48.00","0.00",98,"Brussels",98,0.789934096208185,1,0.73,0,1,8.20993409620819
39660449,304802833,"Andrè",2019-10-27,"within an hour","100","100","t","Loft","75.00","",100,"Brussels",100,-1.7360749669295,1,1,0,1,6.7639250330705
39660742,87712562,"Souade",2016-08-03,"within an hour","100","100","t","Apartment","70.00","200.00",96,"Brussels",96,-0.296823062292866,1,1,2.85714285714286,0.942857142857143,8.03174836627856
39679705,301526239,"Lylo",2019-10-10,"within an hour","90","99","t","Apartment","20.00","",99,"Brussels",99,-1.7153399818627,0.9,0.99,0,1,6.5946600181373
39726438,27260298,"Emma",2015-02-05,"within an hour","100","99","t","Apartment","55.00","0.00",99,"Brussels",99.5,0.36791616484863,1,0.99,0,1,8.82791616484863
39737653,149822035,"Rabia",2017-09-09,"within an hour","100","94","t","Apartment","105.00","950.00",98,"Brussels",97.3333333333333,-0.787144473872465,1,0.94,9.04761904761905,0.819047619047619,6.92999838327039
39776880,102728120,"Pavlos",2016-11-06,"within an hour","100","77","t","Apartment","120.00","300.00",100,"Brussels",96.5,-0.412695037666155,1,0.77,2.5,0.95,7.01730496233385
39817429,143675877,"Hadi",2017-08-01,"within an hour","100","100","t","House","204.00","0.00",98,"Brussels",98,-0.739575978719221,1,1,0,1,7.76042402128078
39828522,116276265,"Elena",2017-02-13,"within an hour","100","70","t","Apartment","19.00","0.00",97,"Brussels",97,-0.53344583305516,1,0.7,0,1,6.76655416694484
39831833,277007792,"José Luis",2019-07-18,"within an hour","100","100","t","Apartment","150.00","",96,"Brussels",96,-1.61288476153264,1,1,0,1,6.88711523846736
39933087,307790916,"Kabe",2019-11-07,"within an hour","100","97","t","Townhouse","40.00","",98,"Brussels",99,-1.74949172197272,1,0.97,0,1,6.63050827802728
40006384,9497843,"Tom Bornauw",2013-10-18,"within an hour","100","93","t","House","45.00","0.00",98,"Brussels",99.3333333333333,0.947276041715071,1,0.93,0,1,9.16727604171507
40010370,308504020,"Nadège & Dany",2019-11-10,"within an hour","100","86","t","Apartment","80.00","",98,"Brussels",98,-1.75315083698451,1,0.86,0,1,6.18684916301549
40018748,912670,"Cécile",2011-08-03,"within an hour","100","89","t","Apartment","75.00","650.00",98,"Brussels",98,1.93157797988606,1,0.89,8.66666666666667,0.826666666666667,9.47157797988606
40088311,309282363,"Jg",2019-11-13,"within an hour","90","100","t","Apartment","65.00","1000.00",96,"Brussels",96,-1.7568099519963,0.9,1,15.3846153846154,0.692307692307692,5.67011312492678
40116326,302118973,"Dat",2019-10-13,"within an hour","90","100","t","Apartment","105.00","250.00",96,"Brussels",95.5,-1.71899909687449,0.9,1,2.38095238095238,0.952380952380952,6.48814376026837
40203614,310440757,"Anthony",2019-11-18,"within an hour","100","100","t","Apartment","70.00","0.00",97,"Brussels",98.5,-1.76290847701595,1,1,0,1,6.73709152298405
40255371,310902770,"Hello Saint-Gilles !",2019-11-20,"within an hour","90","84","t","Apartment","65.00","0.00",100,"Brussels",100,-1.7653478870238,0.9,0.84,0,1,5.9446521129762
40306475,309593369,"Mariem",2019-11-14,"within an hour","100","100","t","Apartment","48.00","100.00",100,"Brussels",100,-1.75802965700023,1,1,2.08333333333333,0.958333333333333,6.61697034299977
40418636,26034549,"Gianni",2015-01-13,"within an hour","100","100","t","Apartment","65.00","100.00",98,"Brussels",98,0.395969379939005,1,1,1.53846153846154,0.969230769230769,8.80366168763131
40420079,140962113,"Younes",2017-07-17,"within an hour","100","100","t","Condominium","30.00","200.00",98,"Brussels",98,-0.72128040366028,1,1,6.66666666666667,0.866666666666667,7.37871959633972
40427102,223664626,"Julie",2018-11-01,"within an hour","100","97","t","Apartment","35.00","",96,"Brussels",96,-1.29698116551493,1,0.97,0,1,7.08301883448507
40481965,120722518,"Alain",2017-03-14,"within an hour","100","95","t","Apartment","75.00","200.00",100,"Brussels",92.5,-0.568817278169111,1,0.95,2.66666666666667,0.946666666666667,7.57118272183089
40489113,312246814,"Alain",2019-11-26,"within an hour","100","100","t","House","22.00","100.00",90,"Brussels",95,-1.77266611704738,1,1,4.54545454545455,0.909090909090909,6.45460661022535
40516041,57787395,"Idalina",2016-02-07,"within an hour","100","93","t","Apartment","30.00","",93,"Brussels",93,-0.0797155715934419,1,0.93,0,1,8.14028442840656
40554377,314139431,"Rubi",2019-12-03,"within an hour","100","100","t","Apartment","80.00","0.00",98,"Brussels",98,-1.78120405207489,1,1,0,1,6.71879594792511
40609200,314652776,"Ildiko",2019-12-05,"within an hour","100","85","t","Apartment","79.00","0.00",97,"Brussels",97,-1.78364346208274,1,0.85,0,1,6.11635653791726
40811368,300687536,"Ismail",2019-10-07,"within an hour","100","96","t","Apartment","39.00","0.00",98,"Brussels",98,-1.71168086685091,1,0.96,0,1,6.62831913314909
40832348,301902878,"Aimen",2019-10-12,"within an hour","100","100","t","Apartment","135.00","",96,"Brussels",96,-1.71777939187056,1,1,0,1,6.78222060812944
40834582,317708301,"Richa",2019-12-15,"within an hour","100","98","t","Apartment","35.00","",95,"Brussels",95,-1.79584051212204,1,0.98,0,1,6.62415948787796
40919256,22890062,"Marion",2014-10-23,"within an hour","100","100","t","Apartment","45.00","0.00",98,"Brussels",98,0.495985190261212,1,1,0,1,8.99598519026121
40920448,318798924,"Lucas",2019-12-18,"within an hour","100","100","t","Apartment","80.00","",95,"Brussels",95,-1.79949962713383,1,1,0,1,6.70050037286617
40969777,14387338,"Raphael",2014-04-17,"within an hour","100","100","t","Apartment","55.00","0.00",99,"Brussels",99,0.726509436003859,1,1,0,1,9.22650943600386
41004831,319799775,"Nolwenn",2019-12-22,"within an hour","100","100","t","Apartment","60.00","",98,"Brussels",98,-1.80437844714954,1,1,0,1,6.69562155285046
41119230,234787209,"Quentin",2019-01-06,"within an hour","100","100","t","Loft","55.00","0.00",97,"Brussels",97,-1.37748169577427,1,1,0,1,7.12251830422573
41164291,319768089,"Olivier",2019-12-22,"within an hour","100","100","t","Guesthouse","90.00","",99,"Brussels",99,-1.80437844714954,1,1,0,1,6.69562155285046
41221249,323524915,"Louisa",2020-01-02,"within an hour","100","100","t","Apartment","69.00","150.00",98,"Brussels",98,-1.81779520219277,1,1,2.17391304347826,0.956521739130435,6.55177001519854
41281336,3259142,"Valentin",2012-08-14,"within an hour","100","100","t","Apartment","55.00","",98,"Brussels",98,1.47174919340469,1,1,0,1,9.97174919340469
41360188,33716366,"Roxane",2015-05-19,"within an hour","90","91","t","Apartment","25.00","0.00",100,"Brussels",100,0.242286549443907,0.9,0.91,0,1,8.23228654944391
41370743,70964163,"Abdel",2016-05-08,"within an hour","100","100","t","Condominium","39.00","0.00",100,"Brussels",100,-0.190708726951013,1,1,0,1,8.30929127304899
41421742,323671060,"Tom",2020-01-02,"within an hour","100","83","t","Apartment","97.00","150.00",97,"Brussels",97,-1.81779520219277,1,0.83,1.54639175257732,0.969072164948454,5.90942129265259
41474996,326465600,"Jordan",2020-01-11,"within an hour","100","100","t","Apartment","130.00","0.00",100,"Brussels",100,-1.82877254722813,1,1,0,1,6.67122745277187
41494614,12770943,"Malta",2014-03-03,"within an hour","100","96","t","Apartment","90.00","",98,"Brussels",98,0.781396161180679,1,0.96,0,1,9.12139616118068
41496928,42675383,"Magali",2015-08-27,"within an hour","100","36","t","Apartment","90.00","0.00",100,"Brussels",100,0.120316049050972,1,0.36,0,1,6.06031604905097
41498821,326716175,"Aymene",2020-01-12,"within an hour","100","98","t","Apartment","40.00","",96,"Brussels",96,-1.82999225223206,1,0.98,0,1,6.59000774776794
41547642,327294919,"Olivia",2020-01-14,"within an hour","100","98","t","Apartment","50.00","",100,"Brussels",100,-1.83243166223992,1,0.98,0,1,6.58756833776008
41645642,107550320,"Emi",2016-12-17,"within an hour","100","97","t","Apartment","110.00","0.00",98,"Brussels",98,-0.462702942827258,1,0.97,0,1,7.91729705717274
41738013,329615431,"Kim",2020-01-21,"within an hour","100","100","t","House","177.00","0.00",98,"Brussels",98,-1.84096959726742,1,1,0,1,6.65903040273258
41846064,286085387,"Maya",2019-08-15,"within an hour","100","97","t","Apartment","85.00","0.00",97,"Brussels",98.5,-1.64703650164266,1,0.97,0,1,6.73296349835734
41877159,84657371,"Laura",2016-07-19,"within an hour","100","95","t","Apartment","75.00","",87,"Brussels",87,-0.278527487233926,1,0.95,0,1,8.02147251276607
41985331,332416282,"Paola",2020-01-31,"within an hour","90","95","t","Apartment","40.00","",96,"Brussels",96,-1.85316664730672,0.9,0.95,0,1,6.29683335269328
187870,904277,"Tamara",2011-08-01,"within an hour","100","100","t","Townhouse","55.00","0.00",97,"Ghent",97,1.93401738989392,1,1,0,1,10.4340173898939
252269,1195314,"Anne-Sophie",2011-09-22,"within an hour","100","89","t","Townhouse","210.00","500.00",98,"Ghent",98,1.87059272968959,1,0.89,2.38095238095238,0.952380952380952,9.78773558683245
392245,1961511,"Hans",2012-03-18,"within an hour","100","90","t","Apartment","32.00","",96,"Ghent",98,1.65348523899017,1,0.9,0,1,9.75348523899017
878177,4640769,"Geertje",2013-01-09,"within an hour","89","100","t","Bed and breakfast","55.00","0.00",100,"Ghent",100,1.29123285282315,0.89,1,0,1,9.62623285282315
924683,4974034,"Carmen",2013-02-05,"within an hour","100","95","t","Apartment","58.00","0.00",98,"Ghent",98,1.25830081771706,1,0.95,0,1,9.55830081771705
1018048,5600970,"Johan",2013-03-24,"within an hour","100","100","t","Apartment","44.00","250.00",96,"Ghent",96,1.20097468253238,1,1,5.68181818181818,0.886363636363636,9.36006559162329
1141163,5082339,"Joost",2013-02-14,"within an hour","100","100","t","Apartment","85.00","300.00",95,"Ghent",95,1.24732347268169,1,1,3.52941176470588,0.929411764705882,9.53555876679934
1222069,5456443,"Ruth",2013-03-14,"within an hour","100","100","t","Bed and breakfast","80.00","",97,"Ghent",97,1.21317173257167,1,1,0,1,9.71317173257167
1354090,7349426,"Barnabé",2013-07-08,"within an hour","100","84","t","Apartment","48.00","0.00",98,"Ghent",98,1.07168595211586,1,0.84,0,1,8.93168595211587
1368957,6747265,"Arnoud",2013-06-05,"within an hour","100","99","t","Apartment","39.00","0.00",96,"Ghent",96,1.11193621724553,1,0.99,0,1,9.57193621724553
1378568,7467550,"Anne-Marie",2013-07-13,"within an hour","100","100","t","House","55.00","0.00",93,"Ghent",93,1.06558742709622,1,1,0,1,9.56558742709622
1482891,2091743,"Paul",2012-04-08,"within an hour","100","97","t","Townhouse","29.00","0.00",98,"Ghent",98,1.62787143390765,1,0.97,0,1,10.0078714339076
1723685,9072131,"Mieke",2013-09-26,"within an hour","100","97","t","Apartment","65.00","500.00",97,"Ghent",97,0.974109551801517,1,0.97,7.69230769230769,0.846153846153846,8.89257109026305
1858310,9696770,"Tomas",2013-10-29,"within an hour","100","100","t","Loft","45.00","0.00",93,"Ghent",93,0.933859286671848,1,1,0,1,9.43385928667185
1894366,9844612,"Sofia",2013-11-06,"within an hour","100","100","t","Apartment","84.00","",96,"Ghent",96,0.924101646640413,1,1,0,1,9.42410164664041
2043584,10479270,"Nina",2013-12-07,"within an hour","100","100","t","Loft","86.00","200.00",97,"Ghent",97,0.886290791518604,1,1,2.32558139534884,0.953488372093023,9.24675590779767
2082353,9075008,"Wouter",2013-09-26,"within an hour","100","86","t","Townhouse","180.00","250.00",97,"Ghent",97,0.974109551801517,1,0.86,1.38888888888889,0.972222222222222,8.83077621846818
2125334,10840696,"Frederik",2013-12-27,"within an hour","100","97","t","Apartment","59.00","0.00",97,"Ghent",97,0.861896691440017,1,0.97,0,1,9.24189669144002
2600085,13314551,"Kris &  Marie",2014-03-19,"within an hour","100","89","t","Apartment","70.00","100.00",98,"Ghent",96.5,0.76188088111781,1,0.89,1.42857142857143,0.971428571428571,8.73616659540352
3406443,17180388,"Gerda",2014-06-24,"within an hour","100","78","t","Loft","175.00","0.00",95,"Ghent",96,0.643569495736663,1,0.78,0,1,8.26356949573666
4104274,21290432,"Sofie",2014-09-13,"within an hour","100","94","t","Apartment","55.00","",94,"Ghent",94,0.544773390418385,1,0.94,0,1,8.80477339041838
4275275,22195789,"Thomas",2014-10-06,"within an hour","100","100","t","Apartment","88.00","0.00",99,"Ghent",97,0.51672017532801,1,1,0,1,9.01672017532801
4337214,6854813,"Ann & Peter",2013-06-11,"within an hour","100","96","t","Loft","70.00","0.00",97,"Ghent",97,1.10461798722196,1,0.96,0,1,9.44461798722196
4591763,23801608,"Hans",2014-11-16,"within an hour","100","98","t","Houseboat","80.00","",95,"Ghent",95,0.466712270166907,1,0.98,0,1,8.88671227016691
5335257,27595833,"Nathalie",2015-02-11,"within an hour","100","100","t","Apartment","230.00","500.00",99,"Ghent",99,0.360597934825054,1,1,2.17391304347826,0.956521739130435,8.73016315221636
5498400,310389,"Dirk",2010-12-05,"within an hour","100","100","t","Apartment","112.00","500.00",97,"Ghent",97,2.22552688583303,1,1,4.46428571428571,0.910714285714286,10.4576697429759
5694820,29523955,"Anne-Marie",2015-03-17,"within an hour","100","100","t","Apartment","220.00","300.00",97,"Ghent",97,0.319127964691456,1,1,1.36363636363636,0.972727272727273,8.73730978287327
5857149,11350258,"Giovanna",2014-01-16,"within an hour","100","92","t","Townhouse","50.00","0.00",94,"Ghent",94,0.83750259136143,1,0.92,0,1,9.01750259136143
5908287,29314978,"Martine",2015-03-14,"within an hour","100","96","t","Loft","90.00","500.00",98,"Ghent",98,0.322787079703244,1,0.96,5.55555555555556,0.888888888888889,8.32945374636991
5952865,30545870,"Helena",2015-04-03,"within an hour","100","100","t","Apartment","62.00","100.00",95,"Ghent",95,0.298392979624657,1,1,1.61290322580645,0.967741935483871,8.70161878607627
6054825,757037,"Wim",2011-06-29,"within an hour","100","100","t","Apartment","59.00","250.00",98,"Ghent",98,1.97426765502358,1,1,4.23728813559322,0.915254237288136,10.220030366888
6441548,33631603,"Peter",2015-05-18,"within an hour","100","100","t","Townhouse","99.00","250.00",97,"Ghent",97,0.243506254447836,1,1,2.52525252525253,0.94949494949495,8.59199110293268
6722473,26787873,"Greet",2015-01-27,"within an hour","100","100","t","House","44.00","0.00",97,"Ghent",97,0.378893509883994,1,1,0,1,8.87889350988399
6951050,15300260,"Aron, Dave & Myriam",2014-05-09,"within an hour","100","99","t","Apartment","75.00","350.00",95,"Ghent",95,0.699675925917413,1,0.99,4.66666666666667,0.906666666666667,8.87967592591741
7272565,7382978,"Linze",2013-07-09,"within an hour","100","100","t","House","110.00","",93,"Ghent",93,1.07046624711194,1,1,0,1,9.57046624711194
7556348,3362271,"Céline",2012-08-24,"within an hour","100","77","t","House","57.00","",94,"Ghent",94,1.4595521433654,1,0.77,0,1,9.0395521433654
7568806,39681783,"Designer'S Republic",2015-07-27,"within an hour","100","98","t","Apartment","115.00","0.00",98,"Ghent",98,0.158126904172781,1,0.98,0,1,8.57812690417278
7683600,40352209,"Filip",2015-08-03,"within an hour","100","100","t","Apartment","89.00","250.00",97,"Ghent",96.5,0.149588969145276,1,1,2.80898876404494,0.943820224719101,8.48104964330258
8347942,39837750,"Sophie",2015-07-28,"within an hour","94","100","t","Loft","80.00","150.00",98,"Ghent",98,0.156907199168852,0.94,1,1.875,0.9625,8.45440719916885
8366610,20327558,"Dirk",2014-08-20,"within an hour","100","100","t","Loft","119.00","399.00",95,"Ghent",95,0.57404631051269,1,1,3.35294117647059,0.932941176470588,8.87286983992445
10135475,2314221,"Danielle",2012-05-07,"within an hour","100","94","t","Apartment","41.00","100.00",95,"Ghent",95,1.5924999887937,1,0.94,2.4390243902439,0.951219512195122,9.70615852537906
10201604,1792071,"Sabine",2012-02-22,"within an hour","100","100","t","Townhouse","99.00","0.00",99,"Ghent",99,1.6839778640884,1,1,0,1,10.1839778640884
10325779,53135103,"Akira & Aris",2016-01-03,"within an hour","100","100","t","Apartment","75.00","",98,"Ghent",98.3333333333333,-0.0370258964559146,1,1,0,1,8.46297410354408
11153623,1209385,"Kristof",2011-09-26,"within an hour","100","100","t","Apartment","46.00","0.00",95,"Ghent",95,1.86571390967387,1,1,0,1,10.3657139096739
11504603,47121690,"Liesbet",2015-10-21,"within an hour","100","62","t","Bungalow","95.00","200.00",94,"Ghent",94,0.0532322738348573,1,0.62,2.10526315789474,0.957894736842105,6.90691648436117
11538310,39312954,"Tamara",2015-07-23,"within an hour","100","100","t","House","49.00","150.00",98,"Ghent",97.5,0.163005724188499,1,1,3.06122448979592,0.938775510204082,8.47933225480074
12103538,64426079,"Bart",2016-03-25,"within an hour","100","100","t","Loft","320.00","300.00",99,"Ghent",97,-0.137041706778121,1,1,0.9375,0.98125,8.30670829322188
12104123,44774304,"Marieke",2015-09-21,"within an hour","100","100","t","Apartment","91.00","",99,"Ghent",99,0.0898234239527378,1,1,0,1,8.58982342395274
12423613,24194314,"Caroline",2014-11-26,"within an hour","100","100","t","Loft","80.00","",96,"Ghent",96,0.454515220127614,1,1,0,1,8.95451522012761
12694459,10143101,"Olivier",2013-11-20,"within an hour","100","100","t","Apartment","89.00","150.00",94,"Ghent",95,0.907025776585403,1,1,1.68539325842697,0.966292134831461,9.30590218107978
13000667,15714372,"Els",2014-05-19,"within an hour","100","100","t","House","75.00","",93,"Ghent",86.5,0.68747887587812,1,1,0,1,9.18747887587812
13263246,27980746,"Ziggy & Pieter",2015-02-19,"within an hour","100","99","t","House","35.00","150.00",98,"Ghent",98,0.350840294793619,1,0.99,4.28571428571429,0.914285714285714,8.55369743765076
13537299,77860805,"Pieter",2016-06-15,"within an hour","100","100","t","Apartment","145.00","200.00",97,"Ghent",98,-0.237057517100328,1,1,1.37931034482759,0.972413793103448,8.18018386221002
13730220,80301064,"Inge",2016-06-27,"within an hour","100","100","t","House","50.00","500.00",94,"Ghent",94,-0.25169397714748,1,1,10,0.8,7.64830602285252
13888897,43570873,"Peter",2015-09-07,"within an hour","100","100","t","Loft","85.00","",99,"Ghent",99,0.106899294007749,1,1,0,1,8.60689929400775
14417354,16289639,"Len",2014-06-02,"within an hour","100","100","t","Loft","225.00","1000.00",98,"Ghent",98,0.670403005823109,1,1,4.44444444444444,0.911111111111111,8.90373633915644
14541530,89977974,"Erwin",2016-08-15,"within an hour","100","98","t","Guesthouse","89.00","350.00",99,"Ghent",99,-0.311459522340019,1,0.98,3.93258426966292,0.921348314606742,7.87258542148021
14877515,93264204,"Wim",2016-09-03,"within an hour","100","99","t","Townhouse","36.00","150.00",96,"Ghent",96,-0.334633917414676,1,0.99,4.16666666666667,0.916666666666667,7.87536608258532
14881274,26806492,"Elien & Filip",2015-01-27,"within an hour","100","100","t","Townhouse","40.00","",99,"Ghent",99,0.378893509883994,1,1,0,1,8.87889350988399
15032634,94795382,"Kellee & Tom",2016-09-12,"within an hour","100","100","t","Townhouse","66.00","200.00",93,"Ghent",95.5,-0.34561126245004,1,1,3.03030303030303,0.939393939393939,7.97257055573178
15358026,29465860,"Lidwine",2015-03-16,"within an hour","100","88","t","Apartment","56.00","400.00",100,"Ghent",100,0.320347669695385,1,0.88,7.14285714285714,0.857142857142857,7.91177624112396
15474704,31354851,"Elke",2015-04-16,"within an hour","100","100","t","House","45.00","",95,"Ghent",95,0.282536814573575,1,1,0,1,8.78253681457358
15556254,100147822,"Barbara",2016-10-18,"within an hour","100","100","t","Townhouse","60.00","100.00",90,"Ghent",92,-0.389520642591497,1,1,1.66666666666667,0.966666666666667,8.0104793574085
15660061,101087428,"Veerle",2016-10-24,"within an hour","90","100","t","Apartment","98.00","0.00",99,"Ghent",99,-0.396838872615073,0.9,1,0,1,7.95316112738493
16701149,110630447,"Kristof",2017-01-09,"within an hour","100","99","t","Apartment","65.00","",92,"Ghent",95,-0.490756157917633,1,0.99,0,1,7.96924384208237
17196233,115767658,"Marie Jeanne",2017-02-10,"within an hour","100","100","t","Apartment","75.00","0.00",95,"Ghent",95,-0.529786718043372,1,1,0,1,7.97021328195663
17384238,55085840,"Claire",2016-01-18,"within an hour","100","99","t","Apartment","48.00","0.00",99,"Ghent",98,-0.0553214715148549,1,0.99,0,1,8.40467852848515
17566356,16851605,"Felicia",2014-06-16,"within an hour","100","98","t","Townhouse","22.00","",95,"Ghent",95,0.653327135768098,1,0.98,0,1,9.0733271357681
18875514,48898791,"Joren",2015-11-12,"within an hour","100","99","t","Condominium","70.00","",96,"Ghent",96,0.0263987637484116,1,0.99,0,1,8.48639876374841
18891699,131643434,"Mileen",2017-05-23,"within an hour","100","100","t","Loft","100.00","",100,"Ghent",98.5,-0.654196628444166,1,1,0,1,7.84580337155583
18920831,10881977,"Nancy",2013-12-29,"within an hour","100","100","t","House","85.00","",95,"Ghent",95,0.859457281432158,1,1,0,1,9.35945728143216
18986082,7553700,"Bram",2013-07-17,"within an hour","100","95","t","Apartment","80.00","",96,"Ghent",96,1.0607086070805,1,0.95,0,1,9.3607086070805
19152623,7561538,"Llotte",2013-07-18,"within an hour","100","100","t","Apartment","37.00","",97,"Ghent",97,1.05948890207657,1,1,0,1,9.55948890207657
19179954,17989110,"Jean Pierre En Christel",2014-07-12,"within an hour","100","97","t","Apartment","75.00","500.00",99,"Ghent",99,0.621614805665935,1,0.97,6.66666666666667,0.866666666666667,8.60161480566594
19279395,121003233,"Hilde",2017-03-16,"within an hour","100","99","t","Townhouse","85.00","0.00",100,"Ghent",100,-0.57125668817697,1,0.99,0,1,7.88874331182303
19290358,13832946,"Bart",2014-04-02,"within an hour","100","59","t","Apartment","55.00","0.00",97,"Ghent",97,0.744805011062799,1,0.59,0,1,7.6048050110628
19869175,4656004,"Louis",2013-01-10,"within an hour","100","88","t","Apartment","100.00","0.00",97,"Ghent",97,1.29001314781922,1,0.88,0,1,9.31001314781922
20612508,147323902,"Rudy",2017-08-23,"within an hour","100","100","t","Apartment","70.00","200.00",96,"Ghent",95.6666666666667,-0.766409488805666,1,1,2.85714285714286,0.942857142857143,7.56216193976576
20832785,3149265,"Simela",2012-08-03,"within an hour","100","92","t","Apartment","64.00","0.00",99,"Ghent",96,1.48516594844791,1,0.92,0,1,9.66516594844791
